Date,State,Confirmed,Recovered,Deceased
28-06-2020,Himachal Pradesh,916,518,8
28-06-2020,Haryana,13829,8917,223
28-06-2020,Jharkhand,2364,1793,12
28-06-2020,Jammu and Kashmir,7093,4316,94
28-06-2020,Karnataka,13190,7509,207
28-06-2020,Kerala,4190,2152,23
28-06-2020,Ladakh,963,586,1
28-06-2020,Maharashtra,164626,86575,7429
28-06-2020,Meghalaya,50,42,1
28-06-2020,Manipur,1185,455,0
28-06-2020,Madhya Pradesh,13186,10084,557
28-06-2020,Mizoram,151,55,0
28-06-2020,Nagaland,415,164,0
28-06-2020,Odisha,6614,4743,28
28-06-2020,Punjab,5216,3526,133
28-06-2020,Puducherry,648,252,11
28-06-2020,Rajasthan,17271,13611,399
28-06-2020,Sikkim,88,49,0
28-06-2020,Telangana,14419,5172,247
28-06-2020,Tamil Nadu,82275,45537,1079
28-06-2020,Tripura,1351,1086,1
28-06-2020,State Unassigned,7839,0,0
28-06-2020,Uttar Pradesh,22147,14808,660
28-06-2020,Uttarakhand,2823,2018,38
28-06-2020,West Bengal,17283,11193,639
29-06-2020,Andaman and Nicobar Islands,90,45,0
29-06-2020,Andhra Pradesh,13891,6232,180
29-06-2020,Arunachal Pradesh,187,61,1
29-06-2020,Assam,7795,5334,11
29-06-2020,Bihar,9618,7374,63
29-06-2020,Chandigarh,434,349,6
29-06-2020,Chhattisgarh,2795,2150,13
29-06-2020,Delhi,85161,56235,2680
29-06-2020,Dadra and Nagar Haveli and Daman and Diu,203,75,0
29-06-2020,Goa,1251,524,3
29-06-2020,Gujarat,32023,23248,1828
29-06-2020,Himachal Pradesh,942,556,8
29-06-2020,Haryana,14210,9502,232
29-06-2020,Jharkhand,2426,1849,15
29-06-2020,Jammu and Kashmir,7237,4585,95
29-06-2020,Karnataka,14295,7685,226
29-06-2020,Kerala,4312,2231,24
29-06-2020,Ladakh,964,616,1
29-06-2020,Maharashtra,169883,88960,7610
29-06-2020,Meghalaya,51,42,1
29-06-2020,Manipur,1227,494,0
29-06-2020,Madhya Pradesh,13370,10199,564
29-06-2020,Mizoram,151,61,0
29-06-2020,Nagaland,451,168,0
29-06-2020,Odisha,6859,4946,30
29-06-2020,Punjab,5418,3764,138
29-06-2020,Puducherry,690,262,11
29-06-2020,Rajasthan,17660,13921,405
29-06-2020,Sikkim,88,49,0
29-06-2020,Telangana,15394,5582,253
29-06-2020,Tamil Nadu,86224,47749,1141
29-06-2020,Tripura,1385,1092,1
29-06-2020,State Unassigned,7285,0,0
